Millis,Load_Cell,Linear_Pot (scaled),Velocity,Thermocouple
3229,-21.07,4.895,-20.336
3240,-21.96,4.692,-18.488
3251,-22.54,4.481,-19.148
3262,-22.78,4.271,-19.148
3272,-22.90,4.060,-21.063
3283,-22.90,3.849,-19.148
3295,-22.57,3.639,-17.552
3305,-21.89,3.443,-19.610
3316,-21.33,3.247,-17.827
3326,-20.61,3.058,-18.884
3338,-19.67,2.876,-15.131
3348,-18.67,2.695,-18.157
3359,-17.63,2.535,-14.526
3369,-16.45,2.382,-15.252
3381,-15.12,2.237,-12.105
3392,-13.80,2.106,-11.885
3402,-12.46,1.990,-11.621
3414,-11.03,1.881,-9.079
3424,-9.63,1.794,-8.716
3435,-8.37,1.721,-6.603
3445,-7.31,1.656,-6.537
3457,-6.23,1.612,-3.631
3467,-5.14,1.583,-2.905
3478,-3.89,1.569,-1.321
3489,-2.16,1.569,0.000
3500,-0.24,1.583,1.321
3511,0.78,1.612,2.641
3521,1.14,1.670,5.810
3532,1.19,1.736,5.942
3543,1.27,1.808,6.603
3554,1.41,1.910,9.244
3564,1.68,2.012,10.168
3575,2.11,2.135,11.225
3587,2.87,2.266,10.894
3597,4.59,2.411,14.526
3608,9.58,2.557,13.205
3618,19.15,2.724,16.705
3630,30.12,2.883,13.315
3640,39.12,3.065,18.157
3651,43.03,3.247,16.507
3662,45.32,3.443,17.827
3673,47.24,3.631,17.167
3684,48.75,3.835,18.488
3694,50.06,4.031,19.610
3705,50.94,4.234,18.488
3716,51.21,4.438,18.488
3727,51.35,4.634,17.827
3737,51.03,4.837,20.336
3748,50.59,5.040,18.488
3760,49.69,5.237,16.342
3770,48.38,5.425,18.884
3781,46.72,5.607,16.507
3791,44.56,5.789,18.157
3803,42.37,5.963,14.526
3813,39.85,6.130,16.705
3824,37.08,6.282,13.866
3835,34.20,6.435,13.866
3846,31.09,6.573,12.545
3857,28.21,6.696,11.225
3867,25.16,6.813,11.621
3878,22.16,6.907,8.583
3889,19.61,6.987,7.263
3900,17.54,7.052,5.942
3910,15.60,7.110,5.810
3921,13.49,7.147,3.301
3933,11.19,7.161,1.210
3943,8.94,7.169,0.726
3954,6.47,7.169,0.000
3964,3.70,7.139,-2.905
3976,1.15,7.096,-3.631
3986,-1.68,7.038,-5.810
3997,-4.41,6.972,-5.942
4007,-5.82,6.907,-6.537
4019,-6.88,6.805,-8.473
4030,-8.57,6.689,-10.564
4040,-10.75,6.558,-13.073
4051,-12.45,6.413,-13.205
4062,-13.71,6.268,-13.205
4073,-15.29,6.094,-15.846
4083,-16.78,5.919,-17.431
4094,-17.93,5.738,-16.507
4106,-19.03,5.556,-15.131
4116,-20.17,5.353,-20.336
4127,-21.10,5.149,-18.488
4137,-21.81,4.946,-20.336
4149,-22.59,4.735,-17.552
4159,-23.25,4.518,-21.789
4170,-23.51,4.307,-19.148
4180,-23.59,4.096,-21.063
4192,-23.61,3.878,-18.157
4203,-23.34,3.675,-18.488
4213,-22.61,3.472,-20.336
4225,-21.97,3.276,-16.342
4235,-21.22,3.079,-19.610
4246,-20.31,2.898,-16.507
4256,-19.26,2.716,-18.157
4268,-18.13,2.557,-13.315
4279,-16.84,2.397,-14.526
4289,-15.53,2.259,-13.800
4300,-14.14,2.121,-12.545
4311,-12.77,1.997,-11.225
4322,-11.32,1.888,-9.904
4332,-9.91,1.801,-8.716
4343,-8.56,1.721,-7.263
4354,-7.44,1.656,-5.942
4365,-6.33,1.612,-3.962
4376,-5.24,1.583,-2.641
4386,-4.01,1.569,-1.453
4398,-2.45,1.569,0.000
4408,-0.45,1.583,1.453
4419,0.64,1.620,3.301
4429,1.10,1.663,4.358
4441,1.41,1.729,5.447
4451,1.54,1.816,8.716
