Millis,Load_Cell,Linear_Pot,Thermocouple
97,-0.02,217
108,0.00,216
119,-0.00,216
130,0.02,216
141,0.01,216
151,-0.00,216
162,0.01,216
173,0.00,217
184,0.00,216
195,-0.01,216
205,-0.01,216
217,0.00,216
227,0.01,216
238,-0.00,216
248,-0.02,216
260,-0.00,216
270,0.00,217
281,-0.01,216
291,-0.02,216
303,-0.01,216
314,-0.03,216
324,-0.03,216
335,-0.03,217
346,-0.01,216
357,0.02,216
367,0.01,216
378,-0.02,217
389,0.00,216
400,0.03,217
411,0.01,216
421,-0.00,216
433,0.00,216
443,-0.00,216
454,-0.00,216
464,-0.01,217
476,0.01,216
486,-0.01,217
497,-0.00,216
507,-0.02,216
519,-0.01,216
530,-0.01,216
540,-0.01,216
551,-0.01,216
562,-0.01,216
573,-0.00,216
583,-0.00,216
594,-0.01,216
605,-0.01,216
616,-0.02,216
627,-0.00,216
637,-0.02,217
649,-0.01,216
659,-0.00,216
670,0.00,217
680,0.02,216
692,0.02,216
702,0.01,217
713,0.03,217
723,0.02,216
735,0.00,216
746,0.01,216
756,0.01,216
768,-0.01,216
778,-0.00,216
789,0.01,216
799,0.01,216
811,0.03,216
821,0.00,216
832,-0.02,216
843,-0.02,216
854,-0.02,217
865,-0.02,217
875,0.00,216
886,0.02,217
897,0.01,216
908,-0.01,217
918,-0.01,216
929,0.00,216
941,-0.00,216
951,0.01,216
962,0.03,216
972,-0.00,216
984,-0.04,216
994,-0.01,216
1005,0.01,216
1015,-0.00,217
1027,0.01,217
1037,0.01,216
1048,-0.00,216
1059,0.02,217
1070,0.01,216
1081,-0.01,216
1091,0.02,216
1102,0.00,216
1113,0.00,216
1124,-0.01,217
1134,-0.01,217
1145,0.01,216
1157,-0.00,216
1167,-0.01,216
1178,0.00,215
1188,0.01,216
1200,-0.00,216
1210,-0.01,216
1221,-0.02,216
1231,0.00,216
1243,-0.01,216
1254,-0.00,216
1264,0.00,217
1275,0.00,216
1286,-0.01,216
1297,-0.01,217
1307,-0.00,216
1318,0.00,217
1329,0.00,216
1340,0.01,217
1350,0.03,216
1361,0.02,216
1373,-0.02,216
1383,-0.01,216
1394,0.02,217
1404,0.02,216
1416,0.02,217
1426,0.00,216
1437,-0.00,216
1447,0.02,216
1459,0.01,216
1470,0.01,216
1480,0.02,215
1491,-0.00,216
1502,-0.02,217
1513,-0.02,216
1523,0.01,216
1534,0.01,217
1545,0.00,216
1556,0.01,215
1566,-0.00,216
1577,-0.02,216
1589,-0.01,216
1599,-0.01,216
1610,-0.01,216
1620,-0.01,217
1632,-0.01,217
1642,0.01,216
1653,-0.02,217
1664,-0.00,217
1675,-0.01,216
1686,-0.02,216
1696,0.01,216
1708,0.03,217
1718,0.00,217
1729,-0.00,216
1739,-0.02,216
1751,-0.01,216
1761,-0.00,217
1772,0.02,216
1782,0.02,216
1794,-0.01,216
1805,-0.03,216
1815,-0.03,217
1826,0.01,217
1837,0.01,216
1848,-0.00,216
1858,0.00,216
1869,0.01,216
1880,-0.01,216
1891,0.00,216
1902,0.00,216
1912,0.01,216
1924,-0.03,216
1934,-0.03,217
1945,0.01,216
1955,-0.03,217
1967,-0.00,216
1977,0.01,216
1988,-0.02,216
1999,-0.03,216
2010,-0.00,216
2021,0.01,217
2031,0.03,217
2042,0.05,217
2053,0.03,217
2064,0.01,216
2074,0.02,217
2085,0.02,216
2096,-0.00,215
2107,0.00,215
2118,0.00,216
2128,0.00,216
2140,-0.01,216
2150,-0.02,216
2161,0.00,215
2171,-0.01,216
2183,-0.01,217
2193,0.01,217
2204,0.00,216
2214,-0.01,216
2226,-0.01,216
2237,-0.03,216
2247,-0.03,216
2258,-0.00,216
2269,-0.01,216
2280,-0.02,216
2290,-0.02,216
2301,-0.00,216
2312,-0.00,217
2323,0.02,217
2334,-0.01,217
