Millis,Load_Cell,Linear_Pot,Thermocouple
83482,-0.00
83493,-0.00
83504,0.01
83515,91,-0.01
101,0.01
112,-0.00
123,-0.00
134,0.01
145,0.01
155,0.01
166,0.01
177,0.01
188,0.00
198,-0.01
209,0.00
221,0.02
231,-0.01
242,0.00
252,0.03
264,0.03
274,-0.00
285,-0.01
296,-0.01
307,0.01
318,-0.00
328,-0.01
339,0.01
350,0.02
361,0.00
372,-0.01
382,0.00
394,0.01
404,0.02
415,0.00
425,-0.01
437,-0.00
448,0.01
458,0.01
470,0.01
480,0.00
491,-0.01
501,-0.02
513,-0.01
524,-0.00
534,0.02
545,0.01
556,0.01
567,0.02
577,-0.01
588,-0.02
600,-0.02
610,-0.02
621,0.01
631,0.03
643,0.01
653,-0.00
664,-0.00
674,0.01
686,0.01
697,0.02
707,0.02
718,0.01
729,-0.01
740,-0.00
750,0.01
761,0.00
773,-0.02
783,-0.02
794,-0.02
804,-0.01
816,-0.01
826,-0.04
837,-0.02
848,0.01
859,0.00
870,-0.01
880,-0.00
891,-0.01
902,-0.01
913,0.01
924,0.01
934,0.03
946,0.01
956,-0.01
967,0.01
977,-0.00
989,0.00
999,-0.00
1010,0.01
1021,0.02
1032,0.01
1043,0.00
1053,0.00
1064,0.00
1075,-0.01
1086,-0.00
1097,0.01
1107,-0.00
1119,0.00
1129,-0.00
1140,-0.02
1150,-0.01
1162,-0.02
1173,-0.01
1183,0.00
1195,0.00
1205,0.01
1216,0.01
1226,-0.01
1238,-0.01
1249,0.00
1259,0.01
1270,0.02
1281,0.02
1292,-0.02
1302,0.00
1313,-0.00
1325,-0.01
1335,0.00
1346,0.01
1356,0.01
1368,0.02
1378,0.00
1389,-0.00
1399,-0.01
1411,-0.00
1422,-0.02
1432,-0.02
1443,-0.01
1454,-0.00
1465,-0.01
1475,0.01
1486,0.01
1498,-0.02
1508,-0.01
1519,-0.00
1529,-0.00
1541,0.00
1551,0.01
1562,-0.01
1573,-0.01
1584,-0.02
1595,-0.00
1605,0.01
1616,-0.01
1627,-0.00
1638,0.01
1648,0.01
1659,0.01
1671,0.02
1681,0.01
1692,0.01
1702,-0.01
1714,-0.04
1724,-0.04
1735,-0.01
1746,-0.00
1757,-0.00
1768,-0.01
1778,0.02
1789,0.02
1800,0.01
1811,-0.00
1822,-0.02
1832,-0.01
1844,0.01
1854,0.01
1865,-0.00
1875,-0.01
1887,-0.01
1898,0.00
1908,-0.00
1920,0.01
1930,0.02
1941,0.01
1951,0.01
1963,0.00
1973,-0.01
1984,-0.00
1995,0.00
2006,0.00
2017,-0.00
2027,0.00
2038,0.02
2049,0.01
2060,-0.00
2071,0.01
2081,0.00
2093,-0.01
2103,-0.01
2114,-0.01
2124,-0.00
2136,0.02
2147,0.02
2157,-0.00
2168,-0.02
2179,-0.01
2190,-0.01
2200,-0.00
2211,-0.00
2223,0.01
2233,0.02
2244,0.01
2254,0.00
2266,-0.01
2276,-0.03
2287,-0.01
2298,0.01
2309,0.00
2320,0.01
2330,0.02
2341,0.02
2352,0.01
2363,-0.01
2373,0.01
2384,0.02
2396,0.00
2406,0.01
2417,-0.00
2427,0.01
2439,0.02
2449,0.01
2460,0.00
2471,-0.01
2482,-0.01
2493,0.02
2503,0.02
2514,0.01
2525,-0.01
2536,0.00
2547,0.02
2557,0.02
2569,0.02
2579,0.01
2590,0.01
2600,0.00
2612,-0.01
2623,-0.01
2633,-0.00
2644,-0.00
2655,0.17
2666,0.45
2676,0.63
2688,1.14
2698,1.44
2709,1.84
2720,2.66
2731,3.12
2742,3.65
2752,4.04
2763,4.25
2774,4.44
2785,4.67
2796,5.01
2806,5.42
2818,5.59
2828,5.82
2839,6.21
2849,6.41
2861,6.77
2872,6.93
2882,7.14
2893,7.42
2904,7.64
2915,7.86
2925,8.09
2936,8.21
2948,8.28
2958,8.37
2969,8.63
2979,8.79
2991,8.87
3001,9.05
3012,9.22
3023,9.45
3034,9.64
3045,9.66
3055,9.75
