Millis,Load_Cell,Linear_Pot,Thermocouple
89,-0.02
99,-0.01
110,0.02
121,0.02
132,0.01
143,0.00
153,0.02
164,0.02
175,0.01
186,-0.01
196,-0.01
207,0.00
218,-0.01
229,-0.02
240,-0.01
250,0.01
262,0.00
272,0.01
283,0.02
293,0.00
305,0.01
315,-0.01
326,-0.01
337,-0.01
348,-0.01
359,0.01
369,-0.00
380,0.01
391,0.02
402,-0.01
412,-0.02
423,-0.02
435,-0.01
445,0.00
456,0.00
466,0.01
478,0.01
488,0.00
499,-0.02
509,-0.02
521,-0.01
532,-0.02
542,-0.01
553,0.01
564,-0.01
575,-0.01
585,-0.01
596,-0.00
607,-0.01
618,0.00
629,0.00
640,-0.01
651,-0.00
661,-0.02
672,-0.03
683,-0.02
694,-0.01
704,-0.01
715,-0.02
727,-0.02
737,0.00
748,-0.01
758,-0.01
770,0.02
780,0.01
791,-0.02
801,-0.01
813,-0.01
823,-0.01
834,-0.00
845,-0.00
856,-0.01
867,-0.01
877,-0.00
888,0.00
899,-0.02
910,-0.00
920,0.01
931,0.00
943,0.01
953,0.00
964,-0.01
974,-0.02
986,-0.00
996,0.00
1007,-0.01
1017,0.00
1029,0.01
1040,-0.02
1050,-0.03
1061,-0.02
1072,-0.02
1083,-0.02
1093,0.01
1104,0.01
1115,-0.00
1126,-0.02
1137,0.01
1147,0.00
1159,-0.01
1169,0.01
1180,-0.00
1190,-0.01
1202,0.00
1212,-0.04
1223,-0.03
1234,-0.02
1245,-0.03
1256,-0.01
1266,-0.02
1277,-0.02
1288,0.00
1299,0.00
1309,0.00
1320,0.00
1331,0.01
1342,-0.00
1353,-0.02
1363,-0.02
1375,-0.03
1385,-0.02
1396,-0.02
1406,0.00
1418,-0.00
1428,-0.01
1439,0.01
1451,-0.00
1461,-0.02
1472,-0.01
1482,-0.00
1494,0.00
1504,0.00
1515,-0.01
1525,-0.01
1537,-0.01
1548,-0.03
1558,-0.00
1569,0.00
1580,-0.02
1591,-0.01
1601,0.00
1612,-0.00
1623,-0.02
1634,-0.02
1645,-0.02
1655,-0.01
1667,-0.01
1677,-0.00
1688,0.00
1698,-0.02
1710,-0.00
1720,0.00
1731,-0.02
1742,-0.01
1753,-0.00
1764,-0.01
1774,-0.01
1785,-0.02
1796,-0.04
1807,-0.02
1817,-0.00
1828,-0.01
1840,-0.02
1850,-0.01
1861,0.01
1871,-0.00
1883,-0.01
1893,-0.02
1904,-0.01
1914,0.01
1926,0.01
1936,0.02
1947,0.01
1958,-0.00
1969,0.02
1980,0.01
1990,-0.01
2001,-0.01
2012,-0.02
2023,-0.03
2033,-0.00
2044,0.02
2056,0.01
2066,-0.00
2077,0.01
2087,-0.00
2099,-0.01
2109,0.01
2120,0.01
2130,-0.00
2142,-0.02
2153,-0.01
2163,0.02
2174,0.02
2185,0.01
2196,0.00
2206,0.00
2217,0.00
2228,0.00
2239,-0.01
2250,0.00
2260,-0.01
2272,-0.03
2282,-0.03
2293,-0.01
2304,-0.01
2315,0.00
2325,-0.02
2336,-0.01
2348,-0.02
2358,-0.04
2369,0.00
2379,0.03
2391,-0.00
2401,-0.04
2412,-0.04
2422,-0.04
2434,-0.02
2444,-0.00
2455,-0.02
2466,-0.01
2477,-0.01
2488,-0.01
2498,-0.01
2509,0.00
2520,-0.00
2531,-0.02
2541,-0.02
2552,-0.01
2564,-0.00
2574,-0.01
2585,0.00
2595,-0.02
2607,-0.01
2617,-0.00
2628,-0.02
2638,-0.02
2650,-0.01
2661,-0.02
2671,-0.02
2682,-0.02
2693,-0.03
2704,-0.02
2714,-0.02
2725,-0.02
2736,0.01
2747,-0.02
2758,-0.02
2768,-0.00
2780,-0.01
2790,-0.01
2801,-0.00
2811,-0.01
2823,-0.01
2833,-0.01
2844,-0.02
2855,-0.02
2866,-0.02
2877,-0.02
2887,-0.00
2898,0.02
2909,0.01
2920,-0.02
2930,-0.03
2941,-0.02
2953,-0.00
2963,-0.01
2974,-0.01
2984,-0.01
2996,-0.00
3006,-0.01
3017,-0.02
3027,-0.01
3039,0.02
3050,0.02
3060,-0.00
3072,-0.02
3082,-0.03
3093,-0.02
3103,-0.01
3115,-0.01
3125,-0.00
3136,-0.01
3147,-0.03
3158,-0.03
3169,0.01
3179,0.03
3190,0.01
3201,-0.01
3212,-0.01
3222,-0.01
3233,0.02
3245,0.02
3255,-0.00
3266,-0.02
3276,-0.02
3288,-0.02
3298,0.00
3309,0.00
3319,-0.01
3331,-0.02
3342,-0.02
3352,-0.00
3363,-0.01
3374,-0.00
3385,0.02
3395,0.01
3406,-0.00
3417,-0.02
3428,-0.01
3439,0.00
3449,0.01
3461,-0.00
3471,-0.00
3482,-0.01
3492,-0.01
3504,-0.02
3514,-0.02
3525,-0.03
3536,-0.00
3547,0.01
3558,-0.01
3568,-0.04
3579,-0.01
3590,-0.01
3601,-0.03
3611,-0.02
3622,-0.02
3634,-0.02
3644,-0.02
3655,-0.01
3665,-0.02
3677,-0.01
3687,-0.02
3698,-0.02
3708,-0.00
3720,-0.02
3730,-0.02
3741,-0.02
3752,-0.04
3763,-0.02
3774,-0.01
3784,-0.01
3795,-0.02
3806,-0.01
3817,-0.00
3827,-0.02
3838,0.00
3850,0.03
3860,0.01
3871,-0.01
3881,-0.00
3893,-0.01
3903,-0.00
3914,-0.01
3926,0.00
3936,0.00
3947,-0.00
3957,0.00
3969,-0.01
3979,-0.02
3990,-0.01
4000,0.00
4012,-0.01
4022,-0.01
4033,-0.02
4044,-0.02
4055,0.00
4066,-0.00
4076,-0.02
4087,-0.02
4098,-0.01
4109,-0.01
4119,-0.01
4130,-0.00
4142,-0.02
4152,-0.02
4163,-0.01
4173,-0.01
4185,-0.01
4195,0.01
4206,0.02
4216,-0.01
4228,-0.01
4239,-0.02
4249,-0.00
4260,0.02
4271,0.04
4282,0.03
4292,0.02
4303,0.03
4314,0.01
4325,0.01
4336,0.00
4346,-0.00
4358,0.01
4368,0.02
4379,-0.01
4389,-0.00
4401,0.00
4411,0.00
4422,-0.00
4433,0.02
4444,0.02
4455,-0.01
4465,-0.01
4476,0.00
4487,-0.00
4498,0.00
4508,-0.01
4519,-0.02
4531,0.00
4541,0.01
4552,0.00
4562,-0.01
4574,0.00
4584,-0.00
4595,-0.00
4605,-0.01
4617,-0.00
4628,-0.01
4638,-0.03
4649,-0.02
4660,-0.01
4671,-0.00
4681,-0.03
4692,-0.03
4703,-0.00
4714,-0.01
4725,0.00
4736,-0.01
4747,-0.02
4757,-0.02
4768,-0.00
4779,0.01
4790,0.01
4800,0.02
4811,-0.01
4823,-0.01
4833,-0.02
4844,-0.02
4854,0.00
4866,0.00
4876,-0.00
4887,-0.01
4897,0.02
4909,0.03
4920,0.01
4930,-0.01
4941,-0.01
4952,-0.00
4963,-0.00
4973,-0.00
4984,0.00
4995,-0.01
5006,-0.02
5017,-0.02
5027,0.01
5039,0.00
5049,-0.00
5060,0.00
5070,-0.01
5082,-0.01
5092,0.01
5103,0.00
5113,0.01
5125,0.00
5136,0.01
5146,-0.00
5157,-0.01
5168,-0.01
5179,0.01
5189,0.01
5200,-0.02
5211,-0.01
5222,0.01
5233,-0.00
5243,-0.01
5255,-0.02
5265,-0.01
5276,0.00
5286,-0.00
5298,-0.02
5308,0.00
5319,-0.01
5330,-0.02
5341,-0.01
5352,-0.01
5362,-0.00
5373,0.01
5384,0.01
5395,0.00
5405,-0.00
5416,-0.00
5428,0.00
5438,0.02
5449,-0.01
5459,-0.02
5471,-0.02
5481,0.00
5492,0.01
5502,-0.00
5514,-0.00
5525,-0.01
5535,-0.03
5547,-0.02
5557,-0.01
5568,-0.00
5578,-0.01
5590,-0.02
5600,0.01
5611,0.01
5622,0.01
5633,-0.00
5644,0.01
5654,0.03
5665,0.01
5676,-0.01
5687,-0.01
5697,0.01
5708,0.01
5720,0.01
5730,-0.01
5741,-0.01
5751,-0.01
5763,-0.01
5773,-0.01
5784,-0.00
5794,-0.01
5806,-0.02
5816,-0.02
5827,-0.02
5838,-0.02
5849,0.01
5860,0.02
5870,0.02
5881,0.01
5892,0.01
5903,0.01
5913,-0.01
5924,-0.02
5936,-0.02
5946,-0.01
5957,0.00
5967,0.01
5979,0.01
5989,0.03
6000,0.01
6010,-0.02
6022,-0.02
6033,0.00
6043,-0.01
6054,-0.01
6065,-0.00
6076,0.00
6086,-0.01
6097,0.00
6108,0.02
6119,0.03
6130,0.02
6140,0.01
6152,-0.00
6162,-0.01
6173,0.01
6183,0.01
6195,-0.00
6205,-0.01
6216,-0.00
6227,-0.01
6238,-0.01
6249,-0.01
6259,-0.02
6270,-0.01
6281,0.02
6292,0.05
6302,0.02
6313,0.02
6325,0.01
6335,0.00
6346,0.00
6356,0.02
6368,0.01
6378,0.01
6389,0.02
6400,0.01
6411,-0.01
6422,-0.00
6432,-0.01
6444,-0.01
6454,0.01
6465,-0.01
6475,-0.02
6487,0.01
6497,-0.00
6508,-0.01
6518,-0.00
6530,-0.01
