Millis,Load_Cell,Linear_Pot,Thermocouple
89,-0.00,217
100,0.00,217
111,-0.00,218
121,-0.01,217
133,-0.01,217
144,0.01,217
154,-0.01,217
165,-0.02,217
176,-0.02,217
187,-0.02,217
197,0.00,217
208,-0.00,217
219,-0.01,217
230,0.01,217
241,0.00,217
251,-0.00,217
263,0.02,217
273,0.02,217
284,0.02,217
294,-0.00,217
306,0.01,217
316,0.00,216
327,0.01,217
337,0.01,216
349,0.00,217
360,0.01,217
370,0.00,217
381,-0.00,217
392,0.01,217
403,-0.01,217
413,-0.00,217
424,0.01,217
435,0.01,217
446,0.02,216
457,-0.01,217
467,-0.01,217
479,0.01,216
489,0.01,217
500,-0.02,217
510,-0.01,217
522,-0.00,216
532,0.01,217
543,0.01,217
555,0.02,217
565,0.02,216
576,0.00,217
586,-0.02,216
598,-0.03,218
608,-0.00,217
619,-0.00,217
629,-0.01,217
641,0.01,217
651,0.04,217
662,0.01,217
673,0.01,217
684,0.02,217
695,0.02,217
705,-0.00,216
716,0.01,217
727,0.02,216
738,0.02,217
748,0.03,217
759,0.02,216
771,-0.00,217
781,-0.00,217
792,0.02,217
802,0.02,217
814,0.01,217
824,0.00,217
835,-0.00,217
845,0.02,217
857,0.03,216
868,0.00,217
878,0.00,217
889,0.01,217
900,0.00,217
911,0.01,217
921,0.02,217
932,0.01,218
943,-0.00,217
954,0.02,217
965,0.02,217
975,-0.01,216
987,0.01,217
997,0.02,216
1008,-0.00,217
1018,0.00,217
1030,0.01,217
1040,0.01,217
1051,-0.00,217
1061,0.01,217
1073,0.02,217
1084,0.01,217
1094,0.00,217
1105,0.01,217
1116,0.02,216
1127,0.00,216
1137,-0.01,216
1148,0.00,216
1159,0.01,217
1170,0.02,216
1181,0.02,217
1191,0.01,217
1203,-0.00,217
1213,0.01,217
1224,0.02,217
1234,0.02,217
1246,0.03,216
1256,0.02,216
1267,0.00,217
1278,0.01,217
1289,0.03,217
1300,0.01,217
1310,0.02,217
1321,0.03,217
1332,0.01,217
1343,0.03,217
1353,0.04,217
1364,0.00,217
1375,0.01,217
1386,0.01,217
1397,0.03,217
1408,0.02,217
1419,0.00,217
1429,0.01,217
1440,0.02,217
1451,0.00,217
1462,-0.00,217
1472,0.01,217
1483,0.01,216
1495,0.02,217
1505,0.01,217
1516,0.01,217
1526,0.01,217
1538,0.03,217
1548,0.02,217
1559,0.01,217
1569,0.02,217
1581,0.01,217
1592,0.00,217
1602,0.04,217
1613,0.04,217
1624,0.02,217
1635,0.01,217
1645,0.00,217
1656,-0.01,217
1667,0.00,217
1678,0.01,217
1689,0.01,217
1699,-0.00,217
1711,0.00,217
1721,0.01,216
1732,0.02,217
1742,0.04,217
1754,0.03,217
1764,0.02,217
1775,0.02,217
1786,-0.01,217
1797,-0.00,217
1808,0.01,217
1818,0.03,217
1829,0.01,217
1840,-0.00,217
1851,-0.01,217
1861,0.03,217
1872,0.03,217
1883,0.01,217
1894,0.00,217
1905,0.01,217
1915,0.02,217
1927,0.02,217
1937,0.02,216
1948,0.02,217
1958,0.01,217
1970,0.01,217
1980,0.01,217
1991,0.01,217
2002,-0.01,217
2013,0.02,217
2024,0.03,217
2034,0.02,217
2045,0.00,217
2056,-0.01,216
2067,-0.01,217
2077,0.01,217
2088,0.01,216
2100,0.01,217
2110,-0.00,217
2121,-0.00,217
2131,0.01,217
2143,0.01,217
2153,0.02,217
2164,-0.00,218
2174,-0.00,217
2186,0.01,217
2197,0.01,217
2207,-0.00,217
2219,0.01,217
2229,0.03,217
2240,0.02,217
2250,0.03,216
2262,0.03,217
2272,0.04,217
2283,0.03,217
2294,-0.00,217
2305,-0.01,216
2316,0.02,217
2326,0.01,216
2337,0.01,217
2348,0.02,217
2359,-0.01,217
2369,0.01,217
2380,0.03,217
2391,0.01,217
2402,0.01,217
2413,0.01,217
2423,0.01,216
2435,0.01,217
2445,0.01,217
2456,0.01,217
2466,0.02,217
2478,0.02,217
2488,0.03,216
2499,0.02,217
2510,0.01,217
2521,0.00,216
2532,0.01,217
2542,0.03,216
2553,0.01,216
2564,-0.02,216
2575,-0.01,216
2585,0.01,217
2596,0.02,217
2608,0.01,217
2618,-0.00,217
2629,0.00,217
2639,0.02,217
2651,0.01,217
2661,0.01,217
2672,0.03,217
2682,0.02,216
2694,0.02,217
2705,0.02,217
2715,0.03,217
2726,0.02,217
2737,0.04,217
2748,0.02,217
2758,-0.01,217
2769,0.01,217
2780,0.03,217
2791,0.00,216
2801,0.01,217
2812,0.03,216
2824,0.01,217
2834,0.03,216
2845,0.02,217
2855,0.03,216
2867,0.03,217
2877,0.01,217
2888,0.01,217
2898,0.04,217
2910,0.02,217
2921,0.02,217
2931,0.03,217
2942,0.02,217
2953,0.01,217
2964,0.01,217
2974,0.01,217
2985,0.03,217
2996,0.02,217
3007,0.03,216
3018,0.03,217
3028,0.01,216
3040,0.01,217
3050,0.02,216
3061,0.02,217
3072,-0.01,217
3083,0.01,216
3093,0.01,217
3104,-0.02,217
3116,-0.01,217
3126,0.01,217
3137,0.02,217
3147,0.01,217
3159,0.01,217
3169,0.03,217
3180,0.00,217
3190,-0.01,217
3202,-0.00,217
3212,-0.00,217
3223,0.01,217
3234,0.01,217
3245,0.01,217
3256,0.01,217
3266,0.01,217
3277,0.02,217
3288,0.02,216
3299,0.02,217
3309,0.03,217
3320,0.04,217
3332,0.00,217
3342,-0.01,217
3353,0.01,217
3363,0.02,217
3375,0.02,217
3385,0.00,217
3396,0.00,217
3406,0.01,217
3418,0.02,217
3428,0.00,217
3439,0.01,217
3450,0.01,217
3461,0.02,217
3472,0.02,217
3482,0.03,217
3493,0.00,217
3504,0.01,217
3515,0.02,217
3525,0.01,216
3536,0.01,217
3548,0.01,217
3558,0.00,217
3569,0.02,217
3579,0.03,217
3591,0.01,217
3601,0.01,217
3612,0.01,217
3622,0.02,216
3634,0.02,217
3644,0.02,216
3655,0.01,216
3666,-0.00,217
3677,-0.00,216
3688,0.02,216
3698,0.01,216
3709,0.01,217
3720,0.03,217
3731,0.03,217
3741,0.03,217
3752,0.00,216
3764,0.00,217
3774,0.00,217
3785,0.02,217
3795,0.01,216
3807,0.02,217
3817,0.02,216
3828,0.00,217
3838,0.03,217
3850,0.01,216
3860,-0.00,217
3871,0.01,217
3883,0.02,217
3893,0.01,217
3904,0.01,217
3914,0.01,217
3926,0.00,217
3936,0.02,217
3947,0.02,218
3957,0.02,217
3969,0.03,217
3980,0.03,217
3990,0.02,217
4001,0.02,217
4012,0.00,217
4023,0.02,217
4033,0.03,217
4044,0.04,217
4055,0.02,217
4066,0.01,217
4076,0.01,217
4087,0.00,217
4099,-0.01,217
4109,0.01,217
4120,0.04,217
4130,0.03,217
4142,0.01,217
4152,0.02,217
4163,0.02,218
4173,0.01,217
4185,-0.00,217
4196,0.02,217
4206,0.02,216
4217,0.01,217
4228,0.01,217
4239,0.01,217
4249,0.01,217
4260,-0.02,217
4271,0.00,217
4282,0.01,218
4292,0.01,217
4303,0.02,216
4315,0.03,217
4325,0.03,217
4336,0.02,216
4346,0.03,217
4358,0.04,216
4368,0.02,217
4379,0.02,218
4389,0.03,217
4401,0.02,217
4412,0.01,217
4422,-0.00,216
4433,0.01,217
4444,0.01,217
4455,0.00,217
4465,0.01,217
4476,0.01,217
4487,0.02,217
4498,0.01,217
4508,0.03,217
4519,0.03,217
4531,0.04,216
4541,0.03,217
4552,0.01,217
4562,0.00,217
4574,0.02,217
4584,0.03,217
4595,0.01,217
4605,0.01,216
4617,0.03,216
4628,0.03,217
4638,0.01,216
4649,0.00,217
4660,0.01,217
4671,0.00,217
4681,0.01,217
4692,0.02,217
4703,0.02,217
4714,0.01,217
4724,0.01,217
4736,0.01,217
4747,-0.00,217
4757,0.02,217
4768,0.03,217
4779,0.02,217
4790,0.00,217
4800,0.01,217
4811,0.03,217
4822,0.03,217
4833,0.03,216
4844,0.01,217
4854,-0.00,216
4866,0.02,217
4876,0.00,217
4887,0.00,217
4897,0.01,217
4909,0.00,217
4919,-0.00,217
4930,0.00,217
4941,0.02,217
4952,0.02,217
4963,-0.00,217
4973,0.02,217
4984,0.04,217
4995,0.02,217
5006,0.00,217
5016,0.02,217
5027,-0.01,216
5038,0.01,216
5049,0.02,216
5060,-0.00,217
5070,-0.00,217
5082,0.00,217
5092,0.01,217
5103,0.03,217
5113,0.02,217
5125,0.02,217
5135,0.02,217
5146,0.02,217
5157,0.02,217
5168,0.03,217
5179,0.05,217
5189,0.03,217
5200,0.03,217
5211,0.01,217
5222,0.00,217
5232,0.03,217
5243,-0.00,217
5255,-0.00,217
5265,0.02,217
5276,0.03,217
5286,0.03,217
5298,0.01,217
5308,0.03,217
5319,0.04,217
5329,0.03,217
5341,0.03,216
5351,0.01,217
5362,0.00,217
5373,0.02,217
5384,0.05,217
5395,0.03,217
5405,0.04,216
5416,0.04,217
5427,0.02,217
5438,0.03,217
5448,0.03,217
5459,0.03,216
5471,0.03,217
5481,0.04,216
5492,0.04,217
5502,0.03,217
5514,0.04,217
5524,0.02,217
5535,0.01,217
5545,0.01,217
5557,0.02,217
