Millis,Load_Cell,Linear_Pot,Thermocouple
2233,0.03,893
2244,0.02,892
2254,-0.00,892
2266,-0.00,893
2277,0.01,893
2287,0.01,893
2298,0.02,893
2309,0.01,893
2320,-0.00,893
2330,-0.01,893
2341,-0.02,893
2352,-0.02,893
2363,-0.00,893
2374,-0.01,893
2384,-0.01,893
2396,0.01,893
2406,0.02,893
2417,0.00,893
2427,-0.02,893
2439,0.00,892
2449,-0.01,892
2460,-0.00,893
2471,-0.01,893
2482,-0.00,894
2493,0.03,893
2503,0.00,893
2514,-0.01,893
2525,-0.01,894
2536,-0.01,893
2546,-0.01,893
2557,-0.00,894
2569,0.00,893
2579,0.00,893
2590,-0.00,893
2600,-0.01,893
2612,-0.01,893
2622,0.01,893
2633,0.02,893
2643,0.01,893
2655,0.00,893
2666,0.01,893
2676,-0.01,893
2688,-0.01,892
2698,0.00,893
2709,0.01,893
2719,0.01,893
2731,0.01,893
2741,-0.01,893
2752,-0.01,893
2762,-0.01,893
2774,-0.00,893
2785,0.00,893
2795,-0.00,893
2806,-0.02,893
2817,-0.02,893
2828,-0.00,893
2838,-0.00,893
2849,0.01,893
2860,0.01,892
2871,-0.02,892
2882,-0.01,893
2892,-0.00,893
2904,-0.02,893
2914,-0.01,893
2925,-0.00,893
2935,-0.00,893
2947,-0.01,893
2957,-0.02,893
2968,-0.03,893
2979,-0.02,893
2990,-0.01,893
3001,-0.01,892
3011,-0.01,893
3022,-0.02,892
3033,-0.03,893
3044,-0.02,893
3054,-0.02,894
3065,-0.01,893
3077,0.01,893
3087,0.01,892
3098,-0.01,893
3108,0.01,893
3120,0.02,893
3130,0.00,892
3141,-0.02,893
3151,-0.02,893
3163,-0.02,893
3174,0.00,893
3184,-0.02,893
3195,-0.03,893
3206,-0.03,893
3217,-0.05,892
3227,-0.04,893
3238,0.01,893
3249,0.02,893
3260,0.01,893
3271,-0.01,893
3281,-0.01,893
3293,0.02,893
3303,0.01,893
3314,0.01,893
3324,0.01,893
3336,-0.01,893
3346,-0.01,893
3357,-0.01,893
3368,0.02,893
3379,0.01,893
3390,0.01,893
3400,-0.01,892
3411,0.00,893
3422,-0.02,893
3433,-0.02,893
3443,0.01,893
3454,0.01,892
3465,0.00,892
3476,0.01,893
3487,0.00,893
3497,0.01,893
3509,0.01,893
3519,-0.00,893
3530,-0.00,893
3540,-0.02,893
3552,-0.00,893
3563,0.02,893
3573,-0.00,893
3585,-0.01,893
3595,-0.01,893
3606,-0.01,893
3616,-0.02,893
3628,-0.02,893
3638,-0.02,893
3649,-0.01,893
3659,-0.01,894
3671,-0.01,894
3682,0.00,893
3692,-0.00,893
3703,-0.02,893
3714,-0.00,893
3725,0.00,893
3735,-0.00,893
3746,0.01,894
3757,0.01,892
3768,0.02,893
3779,0.00,893
3789,0.00,893
3801,0.01,893
3811,0.00,893
3822,-0.01,893
3832,-0.01,893
3844,-0.01,893
3854,-0.03,893
3865,-0.02,893
3876,0.01,892
3887,0.00,892
3898,-0.00,893
3908,0.01,893
3919,-0.00,893
3919,Switched from 2 to 3,,
3930,0.01,894
3941,0.01,893
3951,-0.01,893
3962,-0.00,893
3974,-0.01,893
3984,-0.01,894
3995,-0.00,893
4005,-0.03,893
4017,-0.03,892
4027,-0.02,893
4038,-0.01,893
4048,0.01,893
4060,0.01,892
4071,0.01,893
4081,0.00,892
4092,-0.00,893
4103,-0.01,894
4114,-0.02,893
4124,-0.01,893
4135,-0.01,892
4146,-0.02,893
4157,-0.02,893
4168,-0.01,893
4178,-0.00,893
4190,-0.01,893
4200,-0.02,893
4211,-0.02,893
4221,-0.00,893
4233,-0.00,893
4243,-0.01,893
4254,-0.02,893
4264,-0.00,893
4276,0.00,893
4287,-0.01,893
4297,-0.01,894
4308,0.00,893
4319,-0.01,892
4330,-0.01,893
4340,0.02,893
4352,-0.00,892
4362,-0.00,893
4373,0.02,893
4384,0.01,893
4395,-0.01,892
4406,-0.01,893
4416,-0.01,893
4427,-0.03,894
4438,-0.01,893
4449,-0.00,893
4459,0.00,893
4470,-0.01,894
4482,-0.01,893
4492,-0.00,893
4503,0.01,893
4513,0.01,892
4525,0.02,893
4535,-0.01,893
4546,0.01,893
4556,0.03,893
4568,-0.01,893
4579,-0.03,893
4589,-0.02,893
4600,-0.02,893
4611,0.01,894
4622,-0.00,893
4632,-0.01,893
4643,0.02,893
4654,-0.00,892
4665,-0.00,893
4676,-0.00,893
4686,0.00,893
4698,-0.00,893
4708,-0.00,893
4708,Switched from 3 to 4,,
4719,0.00,894
4729,0.00,893
4741,-0.00,893
4751,0.02,893
4762,0.01,893
4773,-0.02,893
4784,-0.02,894
4795,0.01,893
4805,0.03,891
4816,-0.00,893
4827,-0.01,893
4838,-0.00,892
4848,-0.01,893
4859,-0.01,893
4871,-0.01,893
4881,-0.01,893
4892,0.01,892
4902,0.02,892
4914,-0.01,893
4924,-0.02,893
4935,-0.02,893
4945,-0.01,893
4957,-0.00,893
4968,0.01,893
4978,-0.01,893
4989,-0.02,893
5000,-0.01,893
5011,-0.03,892
5021,-0.01,893
5032,-0.02,893
5043,0.00,893
5054,-0.01,893
5065,-0.03,892
5075,-0.03,894
5087,-0.01,893
5097,0.02,893
5108,0.00,893
5118,-0.01,893
5130,-0.01,892
5140,0.01,893
5151,0.00,893
5163,0.01,893
5173,-0.01,892
5184,-0.02,893
5194,-0.01,894
5206,0.01,893
5216,0.01,892
5216,Switched from 4 to 5,,
5227,-0.01,893
5237,0.01,893
5249,0.01,893
5260,-0.01,893
5270,0.00,893
5281,0.01,893
5292,0.01,893
5303,0.00,893
5313,-0.00,893
5324,0.02,893
5335,-0.00,893
5346,0.00,893
5357,0.00,893
5367,-0.02,893
5379,-0.02,893
5389,-0.02,894
5400,-0.04,893
5410,-0.03,893
5422,-0.01,893
5432,0.00,893
5443,0.00,893
5454,-0.01,893
5465,-0.01,893
5476,0.01,893
5486,0.01,893
5497,-0.00,893
5508,-0.01,893
5519,-0.02,893
5529,0.00,893
5540,-0.01,893
5552,-0.00,893
5562,-0.00,894
5573,-0.00,893
5583,-0.01,893
5595,0.01,893
5605,0.01,893
5616,-0.02,893
5626,-0.02,893
5638,0.01,893
5648,0.01,893
5659,-0.00,892
5659,Switched from 5 to 6,,
5670,0.00,893
5681,0.00,893
5692,-0.01,893
5702,-0.02,894
5713,-0.01,893
5724,-0.01,893
5735,-0.01,893
5745,-0.01,893
5756,-0.00,893
5768,0.00,893
5778,0.01,892
5789,-0.00,893
5799,0.00,893
5811,-0.00,893
5821,0.00,893
5832,0.01,893
5842,-0.02,893
5854,-0.00,894
5865,-0.01,893
5875,-0.01,894
5886,-0.01,892
5897,-0.02,893
5908,-0.02,892
5918,-0.01,893
5929,0.02,893
5940,0.01,892
5951,-0.02,893
5962,-0.03,893
5972,-0.01,893
5984,0.01,893
5994,0.00,892
6005,0.00,893
6016,0.01,893
6027,-0.01,893
6037,-0.02,893
6048,0.01,893
6060,0.01,894
6070,-0.00,893
6081,-0.01,893
6091,-0.01,893
6103,-0.01,892
6113,-0.02,893
6124,-0.01,893
6134,-0.01,893
6146,-0.02,893
6157,-0.00,893
6167,0.00,893
6178,-0.01,893
6189,-0.01,893
6200,0.01,893
6210,0.01,892
6221,-0.02,892
6232,-0.03,893
6243,-0.03,893
6254,-0.00,893
6264,-0.01,893
6276,0.01,892
6286,-0.01,893
6297,0.00,893
6307,0.01,893
6319,-0.01,893
6329,-0.01,893
6340,-0.00,894
6351,0.01,893
6362,0.00,893
6373,-0.01,893
6383,-0.03,893
6394,-0.01,892
6405,-0.01,893
6416,-0.01,893
6426,-0.02,893
6437,-0.02,893
6449,-0.02,892
6459,-0.01,893
6470,-0.03,893
6480,-0.03,893
6492,-0.02,893
6502,-0.01,893
6513,-0.02,893
6523,-0.01,893
6535,-0.01,893
6545,0.00,893
6556,-0.00,893
6567,-0.02,893
6578,-0.00,893
6589,-0.00,893
6599,-0.01,893
6610,0.02,893
6621,0.02,893
6621,Switched from 6 to 1,,
6632,-0.00,893
6642,-0.01,893
6653,-0.00,893
6665,0.01,893
6675,-0.00,892
6686,-0.03,893
6696,-0.04,893
6708,-0.03,891
6718,-0.01,893
6729,0.01,893
6739,-0.00,892
6751,-0.02,893
6762,-0.00,892
6772,0.00,893
6784,0.00,893
6794,-0.00,893
6805,-0.01,893
6815,-0.01,893
6827,-0.01,893
6837,-0.02,893
6848,-0.03,893
6859,0.00,892
6870,0.00,892
6881,-0.01,894
6891,-0.02,893
6902,-0.02,893
6913,-0.01,893
6924,-0.00,893
6934,0.01,894
6945,0.01,893
6957,0.02,893
6967,0.03,893
6978,0.01,893
6988,0.00,893
7000,-0.00,893
7010,-0.01,893
7021,-0.01,893
7031,-0.01,893
7043,0.00,893
7054,0.03,893
7064,0.02,893
7075,-0.01,893
7086,-0.03,893
7097,-0.02,892
7107,-0.00,893
7118,0.00,893
7129,-0.00,893
7140,-0.01,893
7151,-0.01,893
7161,0.01,893
7173,-0.00,893
7183,0.00,893
7194,0.00,893
7204,0.01,893
7216,-0.00,894
7226,-0.01,893
7237,0.00,893
7248,-0.01,893
7259,-0.03,893
7270,-0.01,893
7280,0.02,893
7291,0.00,893
7302,0.01,893
7313,0.03,893
7323,0.02,893
7334,-0.00,894
7346,-0.01,893
7356,0.00,893
7367,0.02,893
7377,-0.00,893
7389,0.00,894
7399,0.02,893
7410,0.02,892
7420,-0.01,893
7432,-0.02,894
7443,-0.00,893
7453,0.00,893
7464,0.01,893
7475,0.01,893
7486,-0.01,893
7496,-0.01,893
7507,-0.02,893
7518,-0.01,894
7529,-0.00,893
7540,0.00,893
7550,-0.01,893
7562,-0.00,893
7572,-0.02,894
7583,-0.00,893
7593,-0.00,893
7605,-0.01,893
7615,-0.02,893
7626,-0.01,893
7638,0.01,893
7648,0.02,893
7659,0.01,893
7669,-0.00,893
7681,-0.01,893
7691,-0.03,893
7702,0.00,893
7712,0.02,893
7724,0.01,893
7734,0.01,893
7745,0.01,893
7756,0.00,893
7767,0.00,893
7778,-0.01,893
7788,-0.01,894
7799,0.01,893
7810,-0.00,893
7821,-0.01,893
7831,-0.00,893
7842,-0.01,894
7854,-0.03,893
7864,-0.03,893
7875,-0.01,893
7885,-0.02,893
7897,-0.01,893
7907,0.00,893
7918,-0.00,893
7928,0.02,893
7928,Switched from 1 to 9,,
7940,0.01,893
7951,-0.00,893
7961,0.02,894
7972,0.02,893
7983,0.03,893
7994,-0.00,893
8004,-0.01,894
8015,-0.03,893
8026,-0.02,893
8037,-0.01,893
8048,-0.01,893
8058,0.01,893
8070,0.01,893
8080,0.00,893
8091,-0.02,893
8101,-0.03,893
8113,0.00,892
8123,0.00,891
8134,-0.01,893
8145,0.02,893
8156,0.00,893
8167,-0.01,893
8177,-0.00,893
8188,-0.01,893
8199,-0.02,894
8210,0.00,893
8220,0.02,893
8231,0.02,893
8243,-0.00,893
8253,-0.01,893
8264,-0.03,893
8274,-0.02,893
8286,0.00,893
8296,-0.00,893
8307,0.00,893
8317,0.03,892
8329,0.02,893
8340,-0.01,893
8350,-0.01,893
8361,-0.01,893
8372,-0.01,893
8383,-0.00,893
8393,0.00,894
8404,-0.01,892
8415,-0.03,893
8426,-0.02,893
8437,-0.01,893
8448,-0.01,893
8459,-0.01,893
8469,-0.02,893
8480,-0.02,893
8491,-0.02,893
8502,-0.02,893
8512,0.01,893
8523,0.01,893
8535,-0.01,893
8545,-0.02,893
8556,-0.01,893
8566,0.01,893
8578,0.02,893
8588,0.03,893
8599,0.02,892
8609,0.01,893
8621,0.03,893
8632,0.02,893
8642,-0.01,893
8653,-0.01,893
8664,-0.01,893
8675,-0.01,891
8685,-0.00,893
8696,-0.00,893
8707,0.01,893
8718,-0.00,893
8729,-0.02,893
8739,-0.02,893
8751,-0.02,893
8761,-0.02,893
8772,-0.03,892
8782,-0.01,893
8794,-0.00,893
8804,-0.01,893
8815,-0.01,893
8826,0.01,892
8837,0.01,893
8848,-0.01,893
8858,-0.01,893
8869,-0.00,893
8880,0.01,893
8891,0.00,893
8901,-0.01,893
8912,-0.01,893
8924,-0.02,893
8934,-0.01,893
8945,0.00,893
8955,0.01,892
8967,0.00,893
8977,-0.02,893
8988,-0.02,893
8998,-0.02,893
9010,0.01,893
9020,-0.01,893
9031,-0.02,893
9042,-0.01,893
9053,-0.00,893
9064,-0.00,894
9074,-0.01,893
9085,0.01,893
9096,0.00,892
9107,-0.01,892
9117,-0.00,893
9128,-0.01,893
9140,-0.02,892
9150,-0.02,893
9161,0.00,892
9171,-0.00,893
9183,-0.00,893
9193,0.01,893
9204,-0.00,892
9214,0.01,893
9226,0.00,893
9237,-0.00,893
9247,0.02,893
9259,0.01,893
9269,-0.00,893
9280,-0.00,893
9290,-0.00,893
9302,-0.01,893
9312,-0.01,893
9323,-0.03,893
9334,-0.03,893
9345,0.00,894
9356,-0.02,893
9366,-0.01,893
9377,-0.00,893
9388,-0.00,893
9399,-0.01,893
9409,-0.03,893
9420,-0.02,893
9432,0.01,893
9442,0.01,892
9453,0.01,893
9463,0.01,893
9475,0.00,893
9485,-0.00,893
9496,0.01,893
9506,0.00,892
9518,-0.02,893
9528,0.00,893
9539,0.00,893
9550,-0.00,893
9561,-0.02,893
9572,-0.02,892
9582,-0.01,894
9593,-0.01,893
9604,-0.02,893
9615,-0.01,892
9625,0.00,893
9636,-0.01,893
9648,-0.01,893
9658,-0.02,893
9669,-0.01,893
9679,-0.01,893
9691,-0.02,893
9701,-0.02,893
9712,-0.01,893
9722,-0.00,893
9734,-0.01,893
9745,-0.02,892
9755,-0.01,894
9766,-0.01,893
9777,-0.00,893
9788,-0.00,893
9798,0.01,893
9809,-0.01,894
9820,-0.03,893
9831,-0.02,893
9842,-0.01,893
9852,0.01,893
9864,0.01,893
9874,-0.02,893
9885,-0.02,893
9895,-0.01,893
9907,-0.01,893
9917,-0.01,893
9928,0.01,893
9939,0.01,893
9950,0.00,893
9961,0.01,893
9971,0.01,893
9982,-0.01,893
9993,-0.01,893
10004,0.01,893
10014,-0.02,893
10025,-0.02,893
10036,0.00,893
10047,0.00,893
10058,-0.01,894
10068,-0.02,893
10080,-0.01,893
